,Age,Tenure,Contract,PaymentMethod,MonthlyCharges,TotalCharges,TechSupport,MonthlyCharges_per_Tenure,TotalCharges_per_Tenure,TotalServices
1717,0.47058823529411764,0.39999999999999997,1,0,0.23710000000000003,0.15046286861053101,1,0.019799178037788977,0.047719334445923016,4
1181,0.9019607843137255,0.3142857142857143,0,2,0.13329999999999997,0.0908282243156474,0,0.01864352045592536,0.0341343565082516,2
593,0.11764705882352944,0.7714285714285715,2,2,0.8323,0.6806254540572035,0,0.026341856937936777,0.1270835980271435,2
677,0.8431372549019608,0.5571428571428572,2,1,0.9467000000000001,0.5481486454409661,0,0.04248612092870792,0.1407582831386884,3
41,0.7058823529411765,0.35714285714285715,0,2,0.0461,0.07437067371898926,0,0.010562070170053704,0.0225616954612844,5
1937,0.8823529411764707,0.39999999999999997,2,3,0.9348000000000001,0.39479419669937876,1,0.059179021498899774,0.13857696149656368,4
2574,0.8039215686274509,1.0,0,1,0.31460000000000005,0.4354393595365799,0,0.007230402334671557,0.05889297963553294,3
1592,0.8431372549019608,0.2714285714285714,2,3,0.6142000000000001,0.19570195145693922,1,0.06077875960629026,0.09598299081556266,2
1721,0.27450980392156865,0.42857142857142855,0,1,0.9078000000000002,0.41000496315992646,0,0.053747148652277095,0.13466743392048391,3
243,0.05882352941176472,0.6,0,0,0.6376999999999999,0.4304378370213368,1,0.02736579121614475,0.100715057572912,3
1124,0.1568627450980392,0.9428571428571428,1,1,0.6192,0.6567087776000845,0,0.015527154449240785,0.09917688630619534,3
1339,0.9607843137254902,0.24285714285714283,0,3,0.8556999999999999,0.22361433130411226,0,0.0892117109690489,0.123403685784737,3
1425,0.05882352941176472,0.7285714285714286,0,1,0.5373000000000001,0.4568408887652761,0,0.018683855453426306,0.0876722675681634,3
1620,0.9019607843137255,0.49999999999999994,2,2,0.9654,0.5018917551603677,0,0.0484616827441349,0.14298200868695715,3
2358,0.1568627450980392,0.6428571428571429,0,0,0.9868000000000001,0.654005413920345,0,0.037885115616196056,0.1467892158950067,3
261,0.03921568627450983,0.32857142857142857,0,2,0.32749999999999996,0.151150997547192,1,0.03085623885767088,0.05933429944583863,4
2066,0.23529411764705888,0.1857142857142857,0,2,0.42729999999999996,0.1040417384966181,0,0.06594081775322265,0.06973428084960584,4
2985,0.4117647058823529,0.04285714285714286,1,2,0.49620000000000003,0.030386766824992275,1,0.23089929632487588,0.06250607800673862,4
3345,0.05882352941176472,0.9714285714285714,1,2,0.8759000000000001,0.8885554806952262,0,0.02115379498356318,0.133040570038221,6
834,0.43137254901960786,0.21428571428571427,0,1,0.23859999999999998,0.08162240183373175,1,0.03881461341409431,0.04578039246405273,4
2880,0.9607843137254902,0.05714285714285714,2,2,0.6254000000000002,0.04807551675605949,0,0.22806588921329818,0.08350727498001065,2
1474,0.607843137254902,0.9857142857142858,0,3,0.7717,0.8140157718193219,0,0.018302183219369147,0.11933048395310021,1
2820,0.11764705882352944,0.5857142857142857,1,1,0.05499999999999999,0.12639154296729832,0,0.005169708807423482,0.02438096305307251,3
1421,0.607843137254902,0.07142857142857142,2,0,0.3291,0.036359342369321444,1,0.12311532870022084,0.051645623309740964,5
340,0.37254901960784315,0.5714285714285715,1,3,0.3794,0.2832873381877992,0,0.01848729603137551,0.06684549619302635,3
1660,0.823529411764706,0.7571428571428571,0,1,0.1809,0.247087440328192,0,0.006854889518453468,0.041618316895612524,3
748,0.37254901960784315,0.41428571428571426,0,3,0.35090000000000005,0.1952176237732963,0,0.025219284470416957,0.062001230962961805,4
1677,0.8039215686274509,0.6857142857142857,1,0,0.0373,0.1394707880874571,0,0.003164481943681802,0.022651013988251888,2
480,0.3529411764705882,0.5285714285714286,0,2,0.5036,0.3198253063612365,0,0.025676565728476586,0.08311754281450702,3
2588,0.09803921568627455,0.9857142857142858,2,0,0.7129000000000001,0.7642714824503145,0,0.01689986849381416,0.11151441519070394,4
3127,0.4509803921568628,0.5428571428571429,2,3,0.35569999999999996,0.26039805981207126,0,0.018651986811836455,0.06424503275197817,0
3151,0.9215686274509803,0.9571428571428572,0,0,0.6183000000000001,0.6671230216293073,1,0.015209431527496427,0.09929547939453093,5
783,0.1568627450980392,0.8714285714285714,0,2,0.6442000000000001,0.6253066010027023,1,0.017818050754594212,0.10218746679717997,3
3210,0.09803921568627455,0.8285714285714286,0,1,0.49590000000000006,0.37518012434274095,0,0.014767340507965233,0.061231535517053286,2
1653,0.4509803921568628,0.9142857142857143,2,2,0.7781,0.7599628841953329,0,0.020221982720863955,0.11990239525210157,3
2453,0.4117647058823529,0.7571428571428571,1,0,0.5023,0.45389056592011473,1,0.016749750572358647,0.08356502635677308,5
3451,0.47058823529411764,0.2714285714285714,0,1,0.5419,0.17715244093959573,1,0.054949068821797724,0.08612889800443954,3
2751,0.47058823529411764,0.39999999999999997,2,3,0.8428,0.36032900715222516,0,0.05398632320676535,0.12576065438360018,4
2609,0.019607843137254943,0.7428571428571429,0,0,0.04519999999999999,0.15488775346282307,0,0.002816922355094735,0.023504810342307614,3
3694,0.0,0.014285714285714285,0,2,0.3098,0.01132775317510364,1,0.28287143314441265,0.0391835999058725,3
2674,0.7843137254901961,0.5285714285714286,0,2,0.04819999999999999,0.11106329107854022,0,0.005904368385349321,0.023401590472693364,4
2466,0.13725490196078433,0.8142857142857143,0,2,0.8185,0.7057757275105319,0,0.024358669439804807,0.12492871583519043,3
2644,0.5294117647058824,0.15714285714285714,2,2,0.3827,0.08192810371325884,0,0.07102584136505197,0.06284289712944661,2
1580,0.03921568627450983,0.3714285714285714,0,1,0.6081000000000001,0.2599484982245314,1,0.0439972327110965,0.09537956853555624,5
1271,0.6862745098039217,0.0857142857142857,2,3,0.5234000000000001,0.05722139769296982,1,0.1482422635649164,0.07317920113258701,4
3181,0.5098039215686275,0.45714285714285713,2,2,0.9490000000000001,0.4553015898895398,0,0.05235082245311738,0.14108943842055496,3
1127,0.4509803921568628,0.7428571428571429,1,3,0.0615,0.16447360534007238,0,0.0033280393971345376,0.02548515345907798,4
626,0.7843137254901961,0.6571428571428571,0,0,0.6240999999999999,0.4627295461465979,0,0.024199566522577355,0.09909216789723417,4
347,0.21568627450980393,0.07142857142857142,0,3,0.49909999999999993,0.04633841078180559,0,0.16423762883979479,0.06754922349583067,3
1632,0.27450980392156865,0.9428571428571428,0,3,0.6747000000000001,0.7020473634112016,1,0.016909162546492038,0.10661499543794777,5
3727,0.5098039215686275,0.7714285714285715,0,2,0.1597,0.23574290352048685,0,0.006004460560085728,0.038457662205162946,3
3386,0.4509803921568628,0.49999999999999994,2,2,0.3564,0.2371599216444124,1,0.020591354366550848,0.06316270541003469,3
979,0.2549019607843137,0.7142857142857143,1,2,0.7629999999999999,0.5843473444696733,1,0.026486296691255073,0.1168826139503638,3
3223,0.8431372549019608,0.6571428571428571,0,3,0.46069999999999994,0.37247436300120124,0,0.018435389206444427,0.07811560137956026,3
3554,0.6666666666666666,0.028571428571428574,2,1,0.4454000000000001,0.02117255252677589,1,0.2683375221637103,0.05463948941877538,4
911,0.6470588235294118,0.3142857142857143,0,0,0.46670000000000006,0.1815401620339845,0,0.042165879295566935,0.07629980184185498,4
2345,0.07843137254901966,0.7285714285714286,2,1,0.7318,0.5801358515176002,0,0.02489784120703673,0.11362439429689974,4
632,0.47058823529411764,0.2714285714285714,1,2,0.8686,0.25464247266066137,0,0.08129153049944243,0.1272940793606972,4
3105,0.17647058823529416,0.19999999999999998,1,2,0.13780000000000003,0.05941166174746387,1,0.030877404747448607,0.03370666703604389,5
445,0.607843137254902,0.21428571428571427,0,2,0.938,0.21787552778530378,0,0.10847778193427632,0.13519346984519143,4
617,0.43137254901960786,0.5571428571428572,2,2,0.6052,0.38676562616136745,1,0.028382410959747875,0.09684686442654293,3
2415,0.019607843137254943,0.17142857142857143,0,2,0.10999999999999999,0.048419581224389975,0,0.032622078804840825,0.031022910622492975,2
3690,0.5098039215686275,0.21428571428571427,1,2,0.05840000000000001,0.04914487391895424,1,0.02086593888258616,0.024467738561167435,6
2022,0.1960784313725491,0.7142857142857143,1,3,0.5154000000000001,0.4357078976582038,0,0.01842372083131056,0.0849941040487149,4
1778,0.1568627450980392,0.6285714285714286,0,0,0.03459999999999999,0.1235011616671422,0,0.0037638999421868843,0.02151470054215799,2
1777,0.47058823529411764,0.42857142857142855,0,1,0.5587,0.279627307449775,0,0.035274618348770326,0.0892150487148061,3
3178,0.1568627450980392,0.11428571428571427,2,1,0.3474,0.05703917539615368,1,0.08781788142747599,0.05657604505892682,4
2451,0.3921568627450981,0.6,0,2,0.32580000000000003,0.2694060751954694,0,0.015362807540378474,0.05988665792956364,4
2543,0.9215686274509803,1.0,0,1,0.03760000000000002,0.19989186545281043,0,0.0007160118141949353,0.022396625590433046,2
1962,0.5294117647058824,0.5285714285714286,1,2,0.4271,0.2852510232021732,0,0.02235514917874177,0.07322763902821164,5
353,0.7254901960784313,0.32857142857142857,2,2,0.8402000000000001,0.29778240260098354,1,0.06558184426259249,0.12476634183760714,4
1232,0.9019607843137255,0.17142857142857143,0,2,0.7029000000000001,0.1394084488806516,1,0.10433211337176253,0.10352720224453985,4
613,0.9411764705882354,0.9428571428571428,0,2,0.8204,0.8173149544564142,0,0.02053724506486154,0.12552544238308103,3
1467,0.8431372549019608,1.0,1,2,0.34469999999999995,0.46195630021602935,0,0.007938283759459808,0.06300158481936022,3
1801,0.4509803921568628,0.11428571428571427,2,0,0.43929999999999997,0.0679976886540246,0,0.1033790435920571,0.06880122123753472,5
2488,0.9411764705882354,0.7857142857142857,0,2,0.4462000000000001,0.4330956451268723,1,0.014324564947071274,0.07625352075238859,2
3483,0.5294117647058824,0.8571428571428572,0,0,0.5709,0.5622816629223182,1,0.016182132305967708,0.0926376205713368,5
3526,0.7254901960784313,0.41428571428571426,0,3,0.04819999999999999,0.08814404193030959,0,0.008685310700826215,0.023469002527717393,2
3523,0.05882352941176472,0.5857142857142857,2,1,0.32649999999999996,0.2653036758553059,0,0.01586094429514718,0.06042016896519941,2
57,0.9019607843137255,0.3142857142857143,0,2,0.16869999999999996,0.09802600503988512,0,0.021141095449696543,0.03748008626868818,4
1800,0.6470588235294118,0.7714285714285715,2,2,0.26399999999999996,0.3037741594397144,1,0.009158178136966288,0.05201030371405618,4
1905,0.5098039215686275,0.3,0,2,0.7476,0.2503446638837805,0,0.06489098962024765,0.11337345894208066,5
3362,0.5098039215686275,0.8428571428571429,0,3,0.45859999999999995,0.4727158075444826,0,0.013409993972033903,0.07792077851355851,3
1253,0.13725490196078433,0.9857142857142858,0,2,0.7252000000000001,0.7744255801742141,0,0.017193209839465966,0.11310987724347053,2
3123,0.05882352941176472,0.2714285714285714,1,2,0.35990000000000005,0.13241806590213226,0,0.040274051909243894,0.062364568317432596,3
2353,0.6274509803921569,0.07142857142857142,0,0,1.0,0.08506064885523638,1,0.28540327672163346,0.1292606946648236,3
2917,0.7647058823529412,0.9285714285714286,0,3,0.14090000000000003,0.269334145341463,0,0.0037436817788171215,0.03628876035239443,4
1948,0.5490196078431373,0.6428571428571429,0,2,0.4836,0.37698676250920105,0,0.01975630585253708,0.08103635678010838,3
3097,0.5882352941176471,0.8,0,1,0.19439999999999996,0.26881864805441735,0,0.0066424609519570585,0.043189267540441466,4
3047,0.5490196078431373,0.12857142857142856,1,2,0.6137000000000001,0.09731989363972256,1,0.12038410427383846,0.09148243615628723,5
1618,0.8627450980392156,0.0857142857142857,0,0,0.39119999999999994,0.04729387900919024,0,0.12026095727876808,0.059335436236097015,3
560,0.6274509803921569,0.04285714285714286,0,2,0.8789,0.05168639542717941,0,0.3605022726118224,0.11002926040807906,4
707,0.5882352941176471,0.07142857142857142,0,3,0.9241000000000001,0.0797006759008615,0,0.2670433791887296,0.12071852786616828,6
2714,0.2549019607843137,0.6,0,3,0.3886,0.3017529305421353,0,0.017779567318634715,0.06808796133905731,3
424,0.6666666666666666,0.5571428571428572,0,2,0.5122,0.33700455315975864,0,0.024541576326912496,0.083307154227209,2
1093,0.37254901960784315,0.11428571428571427,0,0,0.2867,0.04993969880572466,0,0.07753972535141425,0.04865596045880473,3
1376,0.019607843137254943,0.5714285714285715,0,3,0.06769999999999998,0.13152853337425344,1,0.005920804900488065,0.02653593260266697,3
647,1.0,0.39999999999999997,0,3,0.17700000000000005,0.13057066748506857,0,0.016406991436079422,0.040322173364653977,3
72,0.05882352941176472,0.7142857142857143,0,2,0.5244,0.4414694789641142,1,0.01871678699746363,0.0862301705604244,3
1867,0.5490196078431373,0.9714285714285714,0,1,0.20090000000000002,0.33035943348046987,0,0.004825822869320587,0.04408109613328913,2
1672,0.23529411764705888,1.0,0,3,0.46560000000000007,0.5653890326153935,0,0.010781568286267116,0.07902772696187338,4
3279,0.3921568627450981,0.44285714285714284,1,3,0.19420000000000004,0.15136079295471058,1,0.015355110853186575,0.04288293020122288,6
1005,0.5294117647058824,0.9,0,3,0.7074,0.6954909572185206,0,0.018766282616636147,0.11081750357185086,2
620,0.21568627450980393,0.9571428571428572,0,0,0.9668000000000001,0.9493637804413139,1,0.023761678005799123,0.144927965418317,4
1491,0.4901960784313726,0.21428571428571427,1,3,0.6862000000000001,0.17074828627122832,0,0.08339744760001576,0.10426726787493107,3
2104,0.11764705882352944,0.2857142857142857,1,1,0.8775000000000002,0.2697441455092993,1,0.0780600214055866,0.12876490126642257,4
553,0.607843137254902,0.4857142857142857,2,2,0.2117,0.16855202806223374,1,0.01449265429396102,0.04390165097821811,4
1641,0.33333333333333337,0.5142857142857143,0,1,0.38399999999999995,0.25873408252272384,1,0.02115112139748599,0.06760206589129963,3
2053,0.5098039215686275,0.9714285714285714,1,1,0.7416,0.7797747636504881,1,0.017905133272536837,0.11570423201220474,4
3323,0.019607843137254943,0.5142857142857143,2,2,0.6940000000000002,0.39702162451177614,0,0.034964649462946584,0.10819990796071442,4
3346,0.8823529411764707,0.8,1,0,0.9322000000000001,0.771725812987175,1,0.028182038162995957,0.13991974214658612,3
2706,0.8039215686274509,0.5285714285714286,2,2,0.9868000000000001,0.5394715073859973,1,0.04665576150405651,0.14594689447933648,6
998,0.33333333333333337,0.44285714285714284,0,2,0.44249999999999995,0.24542586070064476,1,0.028095693718176495,0.0746822567014828,4
1922,1.0,0.4857142857142857,0,2,0.8229000000000002,0.4261388294135559,1,0.04324063614316904,0.12372401662070152,5
1497,0.1960784313725491,0.5714285714285715,0,2,0.7648000000000001,0.4737072406988705,1,0.034025074927249814,0.11742406511738397,3
2225,0.8627450980392156,0.3714285714285714,0,1,0.15509999999999996,0.11407355546870694,0,0.01660252394164504,0.037259494825693754,5
1397,0.5294117647058824,0.04285714285714286,0,1,0.8560000000000001,0.04978744728141117,1,0.35274709059726506,0.10579237624509583,4
3425,0.5686274509803921,0.6857142857142857,0,2,0.3995,0.34997110817530747,1,0.015430538387667184,0.06961730290301843,2
2005,0.8823529411764707,0.2857142857142857,0,1,0.8909,0.2718660762024873,0,0.07909137748930106,0.12984090060189094,1
3728,0.4509803921568628,0.15714285714285714,1,2,0.5369999999999999,0.10459200187976686,0,0.09112366778168264,0.08229178385759303,3
2181,0.21568627450980393,0.14285714285714285,1,1,0.7523,0.12319905628031544,1,0.12950339581503997,0.10718260386107469,4
2575,0.607843137254902,0.09999999999999999,0,1,0.8789,0.1032121475137446,0,0.19811380341229085,0.12107559251875254,2
440,0.43137254901960786,0.9,1,3,0.3392,0.4133952569454269,0,0.009174552627519601,0.06240176078302879,4
508,0.2941176470588236,0.7000000000000001,1,2,0.9988000000000001,0.7198200315052762,0,0.03493005011371241,0.14898101803772767,3
1100,0.7254901960784313,0.9714285714285714,2,1,0.32969999999999994,0.4384148578306436,1,0.007941441844601247,0.06130184456160496,3
589,0.4901960784313726,0.8285714285714286,0,1,0.12209999999999999,0.22560079410558825,0,0.004218261042748648,0.03342007329590523,2
1739,0.11764705882352944,0.05714285714285714,0,2,0.09110000000000001,0.017001819825306363,0,0.07728009043680752,0.025731581848420955,4
649,0.5098039215686275,0.5857142857142857,0,2,0.18200000000000005,0.18911077916815525,0,0.010170765554903816,0.040652770425840486,4
3412,0.823529411764706,0.0,0,1,0.7734999999999999,0.009077547575604271,0,0.819327964857366,0.050633975508379295,4
2183,0.8627450980392156,0.9428571428571428,2,2,0.06609999999999999,0.21063578797956237,0,0.0017543854656431723,0.025995521731940134,3
3614,0.9215686274509803,0.8428571428571429,1,1,0.2719,0.3384455479016863,0,0.008227473812688756,0.053365012702875525,1
2573,0.7254901960784313,0.2571428571428571,0,3,0.5436000000000001,0.1686599228432433,0,0.05808403946773231,0.08613927877822752,4
1455,0.21568627450980393,0.42857142857142855,0,3,0.6208,0.3058229614479959,1,0.03856062273676165,0.09834740310295977,3
3011,0.8823529411764707,0.2571428571428571,0,3,0.7554000000000001,0.21576918189381716,1,0.07601578128741827,0.11241651995066905,4
660,0.7450980392156864,0.7857142857142857,0,3,0.831,0.6901189959551447,1,0.025755630752639518,0.12655736955415584,5
630,0.37254901960784315,0.7142857142857143,0,3,0.506,0.42910473706041874,0,0.018117629502217347,0.08357748849596919,2
3231,0.5098039215686275,0.0857142857142857,0,1,0.1018,0.2583612461127908,0,0.05900687226204098,0.35366547988311126,1
1249,0.17647058823529416,0.05714285714285714,1,0,0.6678,0.050081160851937194,1,0.2400316722343036,0.08723639282758587,2
1539,0.3921568627450981,0.4857142857142857,0,3,0.7390000000000001,0.3900636099675596,1,0.03929437358238934,0.11254483607983347,4
482,0.3529411764705882,0.7142857142857143,0,3,0.6484000000000001,0.5151927839970462,1,0.02275458750890596,0.10204647230908998,3
1754,0.03921568627450983,0.07142857142857142,0,3,0.05159999999999998,0.016398807882552935,0,0.05598922111944577,0.01983460179383592,4
3196,0.8039215686274509,0.3142857142857143,0,1,0.1694,0.10079050909553004,0,0.02119048252584456,0.03876510506075459,3
